# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_waterdata_support@usgs.gov
# retrieved: 2023-04-24 22:42:38 EDT       (caww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 0164578734 SNAKEDEN BRANCH ABOVE LAKE AUDUBON AT RESTON, VA
# -----------------------------------------------------------------------------------
#
# Data provided for site 0164578734
#            TS   parameter     statistic     Description
#        281725       00010     00002     Temperature, water, degrees Celsius (Minimum)
#        281726       00010     00001     Temperature, water, degrees Celsius (Maximum)
#        281755       99133     00002     Nitrate plus nitrite, water, in situ, milligrams per liter as nitrogen (Minimum)
#        281756       99133     00001     Nitrate plus nitrite, water, in situ, milligrams per liter as nitrogen (Maximum)
#        281757       63680     00001     Turbidity, water, unfiltered, monochrome near infra-red LED light, 780-900 nm, detection angle 90 +-2.5 degrees, formazin nephelometric units (FNU) (Maximum)
#        281758       00010     00008     Temperature, water, degrees Celsius (Median)
#        281759       00400     00002     pH, water, unfiltered, field, standard units (Minimum)
#        281760       00300     00001     Dissolved oxygen, water, unfiltered, milligrams per liter (Maximum)
#        281761       63680     00008     Turbidity, water, unfiltered, monochrome near infra-red LED light, 780-900 nm, detection angle 90 +-2.5 degrees, formazin nephelometric units (FNU) (Median)
#        281762       00095     00001     Specific conductance, water, unfiltered, microsiemens per centimeter at 25 degrees Celsius (Maximum)
#        281763       00095     00002     Specific conductance, water, unfiltered, microsiemens per centimeter at 25 degrees Celsius (Minimum)
#        281764       00400     00001     pH, water, unfiltered, field, standard units (Maximum)
#        281765       00095     00008     Specific conductance, water, unfiltered, microsiemens per centimeter at 25 degrees Celsius (Median)
#        281766       00300     00008     Dissolved oxygen, water, unfiltered, milligrams per liter (Median)
#        281767       00400     00008     pH, water, unfiltered, field, standard units (Median)
#        281768       99133     00008     Nitrate plus nitrite, water, in situ, milligrams per liter as nitrogen (Median)
#        281769       63680     00002     Turbidity, water, unfiltered, monochrome near infra-red LED light, 780-900 nm, detection angle 90 +-2.5 degrees, formazin nephelometric units (FNU) (Minimum)
#        298415       00060     00003     Discharge, cubic feet per second (Mean)
#        309253       00300     00002     Dissolved oxygen, water, unfiltered, milligrams per liter (Minimum)
#
# Data-value qualification codes included in this output:
#        
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     4  Statistic computed from less than expected number of instantaneous values for the period
# 
agency_cd	site_no	datetime	281725_00010_00002	281725_00010_00002_cd	281726_00010_00001	281726_00010_00001_cd	281755_99133_00002	281755_99133_00002_cd	281756_99133_00001	281756_99133_00001_cd	281757_63680_00001	281757_63680_00001_cd	281758_00010_00008	281758_00010_00008_cd	281759_00400_00002	281759_00400_00002_cd	281760_00300_00001	281760_00300_00001_cd	281761_63680_00008	281761_63680_00008_cd	281762_00095_00001	281762_00095_00001_cd	281763_00095_00002	281763_00095_00002_cd	281764_00400_00001	281764_00400_00001_cd	281765_00095_00008	281765_00095_00008_cd	281766_00300_00008	281766_00300_00008_cd	281767_00400_00008	281767_00400_00008_cd	281768_99133_00008	281768_99133_00008_cd	281769_63680_00002	281769_63680_00002_cd	298415_00060_00003	298415_00060_00003_cd	309253_00300_00002	309253_00300_00002_cd
USGS	0164578734	2022-07-19	23.1	A	24.8	A					11.5	A	24.0	A	6.8	A	7.8	A	4.2	A	228	A	120	A	7.1	A	152	A	7.0	A	7.0	A			2.1	A	0.50	P	6.6	A
USGS	0164578734	2022-07-20	22.6	A	25.1	A					2.6	A	24.1	A	7.1	A	8.2	A	1.7	A	258	A	228	A	7.2	A	250	A	7.2	A	7.2	A			1.3	A	0.40	P	6.7	A
USGS	0164578734	2022-07-21	23.4	A	25.0	A					5.6	A	24.3	A	7.0	A	8.0	A	1.5	A	277	A	211	A	7.3	A	267	A	7.1	A	7.2	A			1.2	A	0.70	P	6.7	A
USGS	0164578734	2022-07-22	23.1	A	25.5	A					2.9	A	24.4	A	7.0	A	7.8	A	1.7	A	276	A	212	A	7.2	A	225	A	6.8	A	7.1	A			1.1	A	0.38	P	6.5	A
USGS	0164578734	2022-07-23	23.3	A	25.8	A					2.1	A	24.4	A	7.2	A	8.3	A	1.2	A	289	A	276	A	7.3	A	287	A	7.0	A	7.2	A			1.1	A	0.34	P	6.7	A
USGS	0164578734	2022-07-24	22.8	A	25.5	A					2.2	A	24.6	A	7.1	A	8.5	A	1.3	A	296	A	289	A	7.3	A	294	A	7.1	A	7.2	A			1.2	A	0.32	P	6.7	A
USGS	0164578734	2022-07-25	23.9	A	25.2	A					131	A	24.5	A	6.8	A	8.0	A	1.4	A	323	A	77	A	7.4	A	297	A	7.0	A	7.2	A			1.2	A	1.79	P	6.6	A
USGS	0164578734	2022-07-26	22.6	A:[4]	24.2	A:[4]					8.4	A:[4]	23.3	A:[4]	6.7	A:[4]	7.5	A:[4]	3.1	A:[4]	230	A:[4]	93	A:[4]	7.1	A:[4]	138	A:[4]	7.1	A:[4]	6.9	A:[4]			1.6	A:[4]			6.5	A:[4]
USGS	0164578734	2022-07-27	22.2	A:[4]	24.0	A:[4]	0.8	P:[4]	0.8	P:[4]	1.7	A:[4]	23.4	A:[4]	7.1	A:[4]	8.4	A:[4]	1.2	A:[4]	268	A:[4]	230	A:[4]	7.2	A:[4]	256	A:[4]	7.3	A:[4]	7.2	A:[4]			1.0	A:[4]	0.33	P	7.0	A:[4]
USGS	0164578734	2022-07-28	23.0	A	25.7	A	0.7	P	0.9	P	148	A	24.0	A	6.7	A	8.5	A	1.1	A	288	A	48	A	7.4	A	280	A	7.6	A	7.2	A	0.8	P	1.0	A	2.96	P	7.1	A
USGS	0164578734	2022-07-29	23.1	A	24.5	A	0.7	P:[4]	0.9	P:[4]	31.0	A	23.5	A	6.7	A	7.5	A	9.4	A	208	A	58	A	7.0	A	118	A	7.0	A	6.8	A			3.0	A	0.49	P	6.8	A
USGS	0164578734	2022-07-30	22.3	A	24.1	A					3.4	A	23.1	A	7.0	A	8.4	A	1.9	A	267	A	207	A	7.2	A	251	A	7.4	A	7.2	A			1.2	A	0.35	P	6.9	A
USGS	0164578734	2022-07-31	21.8	A:[4]	22.9	A:[4]					5.4	A:[4]	22.2	A:[4]	7.0	A:[4]	8.6	A:[4]	1.3	A:[4]	312	A:[4]	206	A:[4]	7.4	A:[4]	282	A:[4]	7.9	A:[4]	7.2	A:[4]			1.1	A:[4]			7.3	A:[4]
USGS	0164578734	2022-08-01	21.7	A	23.8	A					33.6	A	23.0	A	7.0	A	8.2	A	1.7	A	310	A	203	A	7.5	A	226	A	7.6	A	7.1	A			1.0	A	0.64	P	7.0	A
USGS	0164578734	2022-08-02	22.5	A	24.5	A					12.2	A	23.5	A	6.9	A	7.8	A	3.4	A	211	A	160	A	7.2	A	169	A	7.3	A	7.0	A			1.5	A	0.70	P	6.5	A
USGS	0164578734	2022-08-03	22.3	A	24.5	A					1.7	A	23.5	A	7.0	A	7.9	A	1.2	A	289	A	211	A	7.3	A	275	A	7.0	A	7.2	A			1.0	A	0.30	P	6.5	A
USGS	0164578734	2022-08-04	22.7	A	25.4	A					124	A	24.5	A	6.9	A	8.1	A	1.2	A	331	A	42	A	7.3	A	294	A	7.4	A	7.2	A			1.0	A	4.43	P	6.7	A
USGS	0164578734	2022-08-05	23.2	A	25.2	A					25.6	A	24.1	A	6.8	A	8.0	A	8.0	A	186	A	52	A	7.0	A	108	A	7.5	A	6.9	A			3.3	A	1.06	P	6.6	A
USGS	0164578734	2022-08-06	22.9	A	24.8	A					3.4	A	23.9	A	7.0	A	8.1	A	1.6	A	257	A	186	A	7.2	A	238	A	7.1	A	7.2	A			1.1	A	0.35	P	6.6	A
USGS	0164578734	2022-08-07	23.0	A	25.3	A					1.7	A	24.3	A	7.1	A	8.0	A	1.1	A	280	A	255	A	7.3	A	274	A	7.1	A	7.2	A			0.9	A	0.32	P	6.7	A
USGS	0164578734	2022-08-08	23.7	A	25.8	A					1.8	A	24.7	A	7.2	A	7.8	A	1.1	A	295	A	278	A	7.3	A	290	A	7.0	A	7.2	A			0.9	A	0.30	P	6.6	A
USGS	0164578734	2022-08-09	23.9	A	26.3	A					2.2	A	25.2	A	7.2	A	7.8	A	1.1	A	334	A	293	A	7.4	A	302	A	6.8	A	7.3	A			1.0	A	0.33	P	6.6	A
USGS	0164578734	2022-08-10	24.0	A:[4]	26.0	A:[4]					1.9	A:[4]			7.2	A:[4]	7.5	A:[4]			325	A:[4]	274	A:[4]	7.4	A:[4]									0.8	A:[4]			6.5	A:[4]
USGS	0164578734	2022-08-11	23.2	A:[4]	24.6	A:[4]					10.2	A:[4]			6.9	A:[4]	7.6	A:[4]			185	A:[4]	146	A:[4]	6.9	A:[4]									4.5	A:[4]			6.8	A:[4]
USGS	0164578734	2022-08-12	21.4	A	23.4	A					5.3	A	22.6	A	6.9	A	7.9	A	3.7	A	265	A	185	A	7.1	A	231	A	7.3	A	7.1	A			3.1	A	0.38	P	7.0	A
USGS	0164578734	2022-08-13	19.6	A	21.7	A					3.8	A	20.9	A	7.1	A	8.5	A	3.3	A	290	A	265	A	7.3	A	286	A	7.6	A	7.2	A			3.1	A	0.30	P	7.2	A
USGS	0164578734	2022-08-14	19.5	A	21.4	A					4.6	A	20.5	A	7.2	A	8.8	A	3.6	A	296	A	285	A	7.3	A	293	A	7.8	A	7.2	A			2.9	A	0.30	P	7.3	A
USGS	0164578734	2022-08-15	20.0	A	21.0	A					5.0	A	20.4	A	7.2	A	8.7	A	4.1	A	303	A	260	A	7.3	A	267	A	8.0	A	7.2	A			3.7	A	0.42	P	7.4	A
USGS	0164578734	2022-08-16	19.7	A:[4]	21.6	A:[4]					5.2	A:[4]			7.2	A:[4]					298	A:[4]	265	A:[4]	7.3	A:[4]									3.4	A:[4]	0.30	P		
USGS	0164578734	2022-08-17																																			0.37	P		
USGS	0164578734	2022-08-18	20.3	A:[4]	21.4	A:[4]	1.0	P:[4]	1.0	P:[4]	2.9	A:[4]			6.9	A:[4]	8.2	A:[4]			267	A:[4]	232	A:[4]	7.1	A:[4]									0.9	A:[4]			7.4	A:[4]
USGS	0164578734	2022-08-19	19.6	A	22.0	A	1.0	P	1.2	P	1.3	A	21.4	A	7.1	A	8.6	A	0.9	A	317	A	266	A	7.3	A	298	A	7.8	A	7.2	A	1.1	P	0.8	A	0.28	P	7.5	A
USGS	0164578734	2022-08-20	20.7	A	23.1	A	1.1	P	1.1	P	2.4	A	22.2	A	7.2	A	8.4	A	0.9	A	304	A	282	A	7.3	A	292	A	7.6	A	7.2	A	1.1	P	0.8	A	0.25	P	7.2	A
USGS	0164578734	2022-08-21	21.5	A	22.1	A	1.1	P	1.2	P	1.6	A	21.9	A	7.2	A	8.1	A	1.0	A	311	A	284	A	7.4	A	303	A	7.6	A	7.3	A	1.1	P	0.7	A	0.30	P	7.2	A
USGS	0164578734	2022-08-22	21.4	A	24.2	A	0.9	P	1.2	P	63.2	A	22.9	A	6.9	A	8.4	A	0.9	A	299	A	96	A	7.4	A	285	A	7.6	A	7.2	A	1.1	P	0.7	A	1.59	P	7.2	A
USGS	0164578734	2022-08-23	21.6	A:[4]	23.3	A:[4]	0.8	P	1.0	P	11.4	A:[4]	22.5	A:[4]	6.8	A:[4]	7.6	A:[4]	4.1	A:[4]	204	A:[4]	105	A:[4]	7.0	A:[4]	121	A:[4]	7.0	A:[4]	6.9	A:[4]	0.9	P	1.5	A:[4]	0.38	P	6.9	A:[4]
USGS	0164578734	2022-08-24	20.5	A	22.8	A	0.9	P	1.0	P	1.9	A	21.8	A	7.0	A	8.3	A	1.0	A	268	A	204	A	7.3	A	254	A	7.4	A	7.2	A	0.9	P	0.8	A	0.25	P	7.0	A
USGS	0164578734	2022-08-25	20.8	A	23.2	A	0.9	P	1.2	P	2.3	A	22.4	A	7.2	A	8.6	A	1.0	A	337	A	261	A	7.6	A	279	A	7.5	A	7.3	A	1.0	P	0.8	A	0.31	P	6.9	A
USGS	0164578734	2022-08-26	22.0	A	23.9	A	0.9	P	1.1	P	2.2	A	23.0	A	7.0	A	8.0	A	1.0	A	274	A	218	A	7.2	A	239	A	7.0	A	7.2	A	1.0	P	0.7	A	0.23	P	6.8	A
USGS	0164578734	2022-08-27	22.1	A	23.8	A	0.9	P	1.2	P	1.2	A	22.9	A	7.1	A	8.3	A	1.0	A	299	A	273	A	7.4	A	293	A	7.2	A	7.3	A	1.0	P	0.8	A	0.22	P	6.9	A
USGS	0164578734	2022-08-28	22.1	A	24.0	A	0.8	P	1.1	P	1.3	A	23.1	A	7.2	A	8.4	A	1.1	A	308	A	299	A	7.4	A	305	A	7.2	A	7.3	A	1.0	P	1.0	A	0.22	P	6.9	A
USGS	0164578734	2022-08-29	22.5	A	24.5	A	0.8	P	1.4	P	1.8	A	23.5	A	7.2	A	8.4	A	1.2	A	315	A	307	A	7.4	A	313	A	7.2	A	7.3	A	0.9	P	1.1	A	0.19	P	6.9	A
USGS	0164578734	2022-08-30	22.7	A	24.9	A	1.1	P:[4]	1.4	P:[4]	2.5	A	23.2	A	7.1	A	8.1	A	1.3	A	333	A	264	A	7.5	A	320	A	7.1	A	7.3	A			1.1	A	0.35	P	6.7	A
USGS	0164578734	2022-08-31	21.1	A:[4]	22.8	A:[4]	0.8	P:[4]	0.9	P:[4]	1.8	A:[4]	22.3	A:[4]	7.1	A:[4]	7.8	A:[4]	1.0	A:[4]	291	A:[4]	264	A:[4]	7.2	A:[4]	276	A:[4]	7.0	A:[4]	7.2	A:[4]			0.7	A:[4]			6.5	A:[4]
USGS	0164578734	2022-09-01	19.9	A	22.1	A	0.8	P	0.9	P	1.3	A	21.1	A	7.1	A	8.4	A	0.9	A	328	A	268	A	7.4	A	318	A	7.3	A	7.3	A	0.9	P	0.7	A	0.23	P	6.8	A
USGS	0164578734	2022-09-02	19.8	A	21.6	A	0.8	P	1.4	P	1.2	A	21.2	A	7.0	A	8.8	A	0.7	A	451	A	240	A	7.4	A	300	A	7.7	A	7.3	A	0.9	P	0.5	A	0.43	P	7.3	A
USGS	0164578734	2022-09-03	21.0	A	22.8	A	1.4	P	1.4	P	1.8	A	22.0	A	7.3	A	8.9	A	1.4	A	517	A	450	A	7.5	A	492	A	7.4	A	7.4	A	1.4	P	0.8	A	0.17	P	7.1	A
USGS	0164578734	2022-09-04	21.2	A	23.4	A	1.3	P:[4]	1.4	P:[4]	2.2	A	22.5	A	7.4	A	8.8	A	1.6	A	527	A	506	A	7.5	A	515	A	7.3	A	7.4	A			1.4	A	0.16	P	7.0	A
USGS	0164578734	2022-09-05	21.7	A	23.7	A	1.2	P:[4]	1.6	P:[4]	13.7	A	22.6	A	7.1	A	8.9	A	1.7	A	516	A	383	A	7.6	A	492	A	7.2	A	7.3	A	1.3	P:[4]	1.5	A	0.61	P	6.4	A
USGS	0164578734	2022-09-06	22.6	A	23.5	A	0.6	P	1.6	P	111	A	23.0	A	6.7	A	8.0	A	9.1	A	426	A	38	A	7.2	A	74	A	7.6	A	6.8	A	0.8	P	2.3	A	6.91	P	6.2	A
USGS	0164578734	2022-09-07	21.5	A	22.7	A	0.8	P	1.0	P	6.4	A	22.1	A	6.7	A	8.1	A	1.8	A	303	A	111	A	7.2	A	212	A	7.3	A	7.1	A	0.9	P	1.2	A	0.73	P	6.3	A
USGS	0164578734	2022-09-08	20.7	A	21.8	A	0.9	P	1.1	P	1.4	A	21.3	A	7.0	A	8.3	A	1.0	A	265	A	205	A	7.2	A	240	A	7.3	A	7.2	A	1.0	P	0.8	A	0.27	P	6.7	A
USGS	0164578734	2022-09-09	19.7	A	21.5	A	0.9	P:[4]	1.0	P:[4]	1.2	A	20.5	A	7.1	A	8.6	A	0.8	A	282	A	265	A	7.3	A	279	A	7.6	A	7.2	A	1.0	P:[4]	0.7	A	0.23	P	6.9	A
USGS	0164578734	2022-09-10	19.0	A	20.8	A	0.8	P:[4]	1.0	P:[4]	3.5	A	19.9	A	7.2	A	9.2	A	0.8	A	287	A	280	A	7.3	A	282	A	8.0	A	7.2	A	0.9	P:[4]	0.7	A	0.22	P	7.2	A
USGS	0164578734	2022-09-11	20.4	A	22.1	A	0.6	P:[4]	1.2	P:[4]	90.7	A	21.7	A	6.7	A	8.8	A	7.4	A	315	A	39	A	7.4	A	98	A	8.0	A	6.9	A	0.9	P:[4]	0.7	A	3.53	P	7.1	A
USGS	0164578734	2022-09-12	21.6	A	23.7	A	0.7	P	1.0	P	65.2	A	22.3	A	6.7	A	8.0	A	3.4	A	235	A	48	A	7.2	A	153	A	7.4	A	6.9	A	0.8	P	1.5	A	2.43	P	6.9	A
USGS	0164578734	2022-09-13	20.3	A	22.6	A	0.8	P	1.0	P	18.4	A	21.7	A	6.8	A	7.9	A	5.6	A	204	A	73	A	7.1	A	159	A	7.2	A	7.0	A	1.0	P	2.3	A	0.44	P	7.1	A
USGS	0164578734	2022-09-14	18.9	A	20.4	A	0.9	P	1.1	P	2.8	A	19.8	A	7.0	A	8.6	A	1.6	A	243	A	203	A	7.2	A	228	A	7.7	A	7.2	A	1.0	P	1.1	A	0.25	P	7.2	A
USGS	0164578734	2022-09-15	18.7	A	20.4	A	1.1	P	1.2	P	1.5	A	19.3	A	7.1	A	9.0	A	0.9	A	249	A	242	A	7.3	A	247	A	7.9	A	7.2	A	1.1	P	0.8	A	0.25	P	7.6	A
USGS	0164578734	2022-09-16	17.6	A	19.6	A	1.0	P	1.2	P	2.0	A	18.8	A	7.2	A	9.4	A	0.9	A	263	A	249	A	7.4	A	258	A	8.3	A	7.2	A	1.1	P	0.8	A	0.22	P	7.8	A
USGS	0164578734	2022-09-17	17.8	A	19.9	A	1.0	P	1.1	P	1.2	A	19.0	A	7.2	A	9.5	A	0.9	A	278	A	263	A	7.4	A	271	A	8.3	A	7.3	A	1.0	P	0.8	A	0.22	P	7.9	A
USGS	0164578734	2022-09-18	18.0	A	20.1	A	0.7	P:[4]	1.1	P:[4]	2.0	A	19.5	A	7.2	A	9.3	A	1.0	A	285	A	278	A	7.4	A	283	A	8.2	A	7.3	A	1.0	P:[4]	0.9	A	0.22	P	7.8	A
USGS	0164578734	2022-09-19	19.0	A	20.9	A					1.3	A	20.1	A	7.3	A	9.3	A	1.0	A	291	A	284	A	7.4	A	288	A	8.0	A	7.3	A			0.9	A	0.21	P	7.7	A
USGS	0164578734	2022-09-20	19.7	A	21.2	A	1.0	P:[4]	1.1	P:[4]	2.1	A	20.2	A	7.3	A	8.9	A	1.0	A	300	A	291	A	7.4	A	295	A	7.8	A	7.4	A			0.9	A	0.21	P	7.6	A
USGS	0164578734	2022-09-21	18.7	A	20.6	A	1.0	P	1.1	P	2.3	A	20.0	A	7.3	A	9.1	A	1.1	A	302	A	292	A	7.4	A	299	A	7.8	A	7.3	A	1.1	P	0.9	A	0.20	P	7.5	A
USGS	0164578734	2022-09-22	18.1	A	20.4	A	1.0	P	1.1	P	2.4	A	19.8	A	7.3	A	9.0	A	1.0	A	308	A	298	A	7.5	A	305	A	7.8	A	7.3	A	1.1	P	0.8	A	0.20	P	7.5	A
USGS	0164578734	2022-09-23	15.6	A	18.1	A	0.9	P	1.0	P	1.8	A	16.6	A	7.3	A	9.6	A	1.0	A	321	A	301	A	7.4	A	313	A	8.6	A	7.4	A	1.0	P	0.8	A	0.19	P	7.8	A
USGS	0164578734	2022-09-24	14.5	A	16.3	A	0.8	P	1.0	P	2.1	A	15.5	A	7.3	A	11.0	A	1.1	A	328	A	321	A	7.6	A	325	A	9.3	A	7.4	A	0.9	P	0.9	A	0.17	P	8.5	A
USGS	0164578734	2022-09-25	15.3	A	17.0	A	0.6	P	0.8	P	3.3	A	16.0	A	7.4	A	10.1	A	1.1	A	334	A	326	A	7.5	A	329	A	9.0	A	7.4	A	0.7	P	0.9	A	0.20	P	8.5	A
USGS	0164578734	2022-09-26	16.1	A	17.8	A	0.6	P	0.7	P	3.8	A	16.8	A	7.4	A	10.1	A	1.1	A	338	A	328	A	7.5	A	333	A	8.7	A	7.4	A	0.7	P	0.9	A	0.20	P	8.4	A
USGS	0164578734	2022-09-27	15.4	A	16.9	A	0.4	P	0.7	P	1.9	A	16.3	A	7.4	A:[4]	10.1	A	1.1	A	348	A	338	A	7.6	A:[4]	343	A	8.7	A	7.4	A:[4]	0.6	P	0.9	A	0.17	P	8.3	A
USGS	0164578734	2022-09-28	14.1	A	15.7	A	0.4	P	0.7	P	1.6	A	15.1	A	7.3	A	10.2	A	1.1	A	355	A	347	A	7.6	A	349	A	8.9	A	7.5	A	0.7	P	0.9	A	0.16	P	8.3	A
USGS	0164578734	2022-09-29	14.3	A	15.7	A	0.7	P	0.8	P	1.7	A	15.0	A	7.4	A	10.4	A	1.3	A	357	A	349	A	7.6	A	353	A	9.0	A	7.5	A	0.7	P	1.0	A	0.16	P	8.4	A
USGS	0164578734	2022-09-30	14.1	A	14.9	A	0.6	P:[4]	0.8	P:[4]	59.9	A	14.5	A	7.1	A	10.4	A	1.3	A	362	A	89	A	7.6	A	355	A	9.2	A	7.5	A	0.7	P:[4]	1.0	A	1.15	P	8.5	A
USGS	0164578734	2022-10-01	14.0	A	15.2	A					45.7	A	14.4	A	6.8	A	9.8	A	6.4	A	162	A	45	A	7.2	A	80	A	9.3	A	6.9	A			3.6	A	3.04	P	8.6	A
USGS	0164578734	2022-10-02	14.4	A	15.5	A					10.9	A	15.2	A	6.9	A	9.6	A	6.4	A	180	A	63	A	7.2	A	82	A	9.4	A	7.1	A			3.5	A	4.17	P	8.8	A
USGS	0164578734	2022-10-03	12.5	A	14.4	A					6.7	A	13.4	A	6.8	A	10.2	A	4.3	A	214	A	78	A	7.2	A	126	A	9.6	A	7.0	A			2.5	A	1.18	P	9.2	A
USGS	0164578734	2022-10-04	12.2	A	12.6	A					6.1	A	12.4	A	7.0	A	10.2	A	3.8	A	189	A	120	A	7.2	A	146	A	9.8	A	7.1	A			1.9	A	0.69	P	9.3	A
USGS	0164578734	2022-10-05	12.3	A	14.1	A					3.5	A	13.0	A	7.0	A	10.4	A	2.0	A	247	A	159	A	7.3	A	175	A	9.6	A	7.2	A			1.5	A	0.83	P	9.0	A
USGS	0164578734	2022-10-06	13.4	A	15.3	A	0.9	P:[4]	1.0	P:[4]	3.5	A	14.7	A	7.0	A	9.7	A	1.3	A	260	A	180	A	7.2	A	232	A	9.0	A	7.2	A			0.9	A	0.24	P	8.7	A
USGS	0164578734	2022-10-07	13.8	A	15.9	A	1.0	P	1.1	P	1.5	A	15.1	A	7.2	A	9.8	A	0.9	A	293	A	260	A	7.3	A	277	A	8.9	A	7.3	A	1.1	P	0.8	A	0.21	P	8.6	A
USGS	0164578734	2022-10-08	12.1	A	15.1	A	1.1	P	1.2	P	1.2	A	13.9	A	7.3	A	10.4	A	0.9	A	314	A	292	A	7.4	A	305	A	9.4	A	7.3	A	1.1	P	0.8	A	0.33	P	8.5	A
USGS	0164578734	2022-10-09	10.7	A	12.4	A	1.1	P	1.2	P	1.5	A	11.7	A	7.3	A	10.7	A	0.8	A	328	A	314	A	7.4	A	319	A	9.8	A	7.4	A	1.2	P	0.7	A	0.33	P	9.4	A
USGS	0164578734	2022-10-10	10.5	A	12.5	A	1.1	P	1.3	P	1.0	A	11.8	A	7.3	A	10.8	A	0.8	A	325	A	307	A	7.4	A	316	A	9.9	A	7.3	A	1.2	P	0.7	A	0.33	P	9.6	A
USGS	0164578734	2022-10-11	11.0	A	13.2	A	1.2	P	1.2	P	1.0	A	12.4	A	7.3	A	10.7	A	0.7	A	313	A	294	A	7.4	A	298	A	9.8	A	7.3	A	1.2	P	0.7	A	0.33	P	9.4	A
USGS	0164578734	2022-10-12	11.9	A	14.1	A	1.1	P	1.2	P	1.1	A	13.2	A	7.2	A	10.9	A	0.7	A	302	A	291	A	7.4	A	298	A	9.6	A	7.3	A	1.2	P	0.6	A	0.33	P	8.8	A
USGS	0164578734	2022-10-13	14.1	A	16.7	A	0.4	P:[4]	1.4	P:[4]	52.6	A	16.1	A	6.7	A	9.3	A	9.5	A	323	A	58	A	7.4	A	85	A	8.7	A	6.9	A	0.6	P:[4]	0.6	A	2.87	P	7.9	A
USGS	0164578734	2022-10-14	13.7	A	15.5	A	0.2	P:[4]	0.8	P:[4]	10.2	A	14.9	A	6.8	A	9.4	A	5.6	A	174	A	102	A	7.1	A	118	A	8.8	A	6.9	A	0.4	P:[4]	3.1	A	0.93	P	8.6	A
USGS	0164578734	2022-10-15	12.3	A	14.4	A	0.5	P	0.7	P	3.1	A	13.6	A	6.9	A	10.3	A	2.1	A	253	A	174	A	7.2	A	234	A	9.2	A	7.1	A	0.6	P	1.6	A	0.29	P	8.7	A
USGS	0164578734	2022-10-16	13.3	A	14.9	A	0.6	P	0.9	P	1.8	A	14.1	A	7.1	A	10.0	A	1.3	A	266	A	253	A	7.2	A	264	A	9.2	A	7.2	A	0.7	P	1.1	A	0.28	P	8.7	A
USGS	0164578734	2022-10-17	14.2	A	15.8	A	0.6	P	1.1	P	1.4	A	14.6	A	7.1	A	10.2	A	1.1	A	278	A	265	A	7.3	A	273	A	9.0	A	7.2	A	0.8	P	1.0	A	0.27	P	8.5	A
USGS	0164578734	2022-10-18	10.4	A	14.2	A	0.5	P:[4]	0.7	P:[4]	2.3	A	12.2	A	7.1	A	10.0	A	0.8	A	290	A	278	A	7.3	A	286	A	9.2	A	7.2	A			0.6	A	Bkw	P	8.2	A
USGS	0164578734	2022-10-19	9.4	A	10.9	A	0.6	P	0.8	P	1.0	A	10.1	A	7.2	A	10.8	A	0.6	A	299	A	288	A	7.3	A	293	A	9.9	A	7.3	A	0.8	P	0.5	A	Bkw	P	9.2	A
USGS	0164578734	2022-10-20	8.9	A	10.7	A	0.8	P:[4]	0.9	P:[4]	0.8	A:[4]	9.9	A	7.2	A	10.8	A	0.6	A:[4]	304	A	295	A	7.4	A	300	A	10.0	A	7.3	A	0.8	P:[4]	0.5	A:[4]	Bkw	P	9.7	A
USGS	0164578734	2022-10-21	8.9	A	11.0	A	0.9	P	1.0	P	0.7	A	10.2	A	7.2	A	10.9	A	0.5	A	309	A	298	A	7.4	A	304	A	10.0	A	7.3	A	0.9	P	0.5	A	Bkw	P	9.7	A
USGS	0164578734	2022-10-22	9.4	A	11.7	A	1.0	P	1.1	P	0.8	A	10.8	A	7.3	A	10.8	A	0.6	A	316	A	303	A	7.4	A	306	A	9.9	A	7.3	A	1.0	P	0.5	A	Bkw	P	9.5	A
USGS	0164578734	2022-10-23	10.3	A	12.7	A	1.0	P	1.1	P	0.8	A	11.5	A	7.3	A	10.8	A	0.6	A	314	A	305	A	7.4	A	308	A	9.6	A	7.3	A	1.1	P	0.5	A	Bkw	P	9.1	A
USGS	0164578734	2022-10-24	12.6	A	14.4	A	0.9	P	1.2	P	0.9	A	13.7	A	7.2	A	10.1	A	0.6	A	316	A	307	A	7.4	A	310	A	9.0	A	7.3	A	1.0	P	0.5	A	Bkw	P	8.6	A
USGS	0164578734	2022-10-25	14.0	A	15.1	A	0.9	P:[4]	1.1	P:[4]	0.9	A	14.6	A	7.2	A	9.6	A	0.6	A	319	A	310	A	7.3	A	313	A	8.6	A	7.3	A			0.5	A	Bkw	P	8.3	A
USGS	0164578734	2022-10-26	14.5	A	15.5	A					2.4	A	14.8	A	7.2	A	9.6	A	0.7	A	318	A	308	A	7.4	A	312	A	8.3	A	7.3	A			0.5	A	Bkw	P	7.9	A
