# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_waterdata_support@usgs.gov
# retrieved: 2023-04-24 22:40:08 EDT       (caww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 01646000 DIFFICULT RUN NEAR GREAT FALLS, VA
# -----------------------------------------------------------------------------------
#
# Data provided for site 01646000
#            TS   parameter     statistic     Description
#        144806       00010     00001     Temperature, water, degrees Celsius (Maximum)
#        144807       00010     00002     Temperature, water, degrees Celsius (Minimum)
#        144808       00010     00003     Temperature, water, degrees Celsius (Mean)
#        144809       00010     00008     Temperature, water, degrees Celsius (Median)
#        144810       00095     00001     Specific conductance, water, unfiltered, microsiemens per centimeter at 25 degrees Celsius (Maximum)
#        144811       00095     00002     Specific conductance, water, unfiltered, microsiemens per centimeter at 25 degrees Celsius (Minimum)
#        144812       00095     00003     Specific conductance, water, unfiltered, microsiemens per centimeter at 25 degrees Celsius (Mean)
#        144813       00095     00008     Specific conductance, water, unfiltered, microsiemens per centimeter at 25 degrees Celsius (Median)
#        144814       00400     00001     pH, water, unfiltered, field, standard units (Maximum)
#        144815       00400     00002     pH, water, unfiltered, field, standard units (Minimum)
#        144816       00400     00008     pH, water, unfiltered, field, standard units (Median)
#        144821       00300     00001     Dissolved oxygen, water, unfiltered, milligrams per liter (Maximum)
#        144822       00300     00002     Dissolved oxygen, water, unfiltered, milligrams per liter (Minimum)
#        144823       00300     00003     Dissolved oxygen, water, unfiltered, milligrams per liter (Mean)
#        144824       00300     00008     Dissolved oxygen, water, unfiltered, milligrams per liter (Median)
#        144825       99133     00001     Nitrate plus nitrite, water, in situ, milligrams per liter as nitrogen (Maximum)
#        144826       99133     00002     Nitrate plus nitrite, water, in situ, milligrams per liter as nitrogen (Minimum)
#        144827       99133     00008     Nitrate plus nitrite, water, in situ, milligrams per liter as nitrogen (Median)
#        214399       63680     00002     Turbidity, water, unfiltered, monochrome near infra-red LED light, 780-900 nm, detection angle 90 +-2.5 degrees, formazin nephelometric units (FNU) (Minimum), [(2)]
#        214400       63680     00003     Turbidity, water, unfiltered, monochrome near infra-red LED light, 780-900 nm, detection angle 90 +-2.5 degrees, formazin nephelometric units (FNU) (Mean)
#        214401       63680     00008     Turbidity, water, unfiltered, monochrome near infra-red LED light, 780-900 nm, detection angle 90 +-2.5 degrees, formazin nephelometric units (FNU) (Median), [(2)]
#        214402       63680     00001     Turbidity, water, unfiltered, monochrome near infra-red LED light, 780-900 nm, detection angle 90 +-2.5 degrees, formazin nephelometric units (FNU) (Maximum), [(2)]
#        306220       63680     00008     Turbidity, water, unfiltered, monochrome near infra-red LED light, 780-900 nm, detection angle 90 +-2.5 degrees, formazin nephelometric units (FNU) (Median)
#        306221       63680     00001     Turbidity, water, unfiltered, monochrome near infra-red LED light, 780-900 nm, detection angle 90 +-2.5 degrees, formazin nephelometric units (FNU) (Maximum)
#        306222       63680     00002     Turbidity, water, unfiltered, monochrome near infra-red LED light, 780-900 nm, detection angle 90 +-2.5 degrees, formazin nephelometric units (FNU) (Minimum)
#        323839       00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#        
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     e  Value has been estimated.
#     4  Statistic computed from less than expected number of instantaneous values for the period
# 
agency_cd	site_no	datetime	144806_00010_00001	144806_00010_00001_cd	144807_00010_00002	144807_00010_00002_cd	144809_00010_00008	144809_00010_00008_cd	144810_00095_00001	144810_00095_00001_cd	144811_00095_00002	144811_00095_00002_cd	144813_00095_00008	144813_00095_00008_cd	144814_00400_00001	144814_00400_00001_cd	144815_00400_00002	144815_00400_00002_cd	144816_00400_00008	144816_00400_00008_cd	144821_00300_00001	144821_00300_00001_cd	144822_00300_00002	144822_00300_00002_cd	144824_00300_00008	144824_00300_00008_cd	144825_99133_00001	144825_99133_00001_cd	144826_99133_00002	144826_99133_00002_cd	144827_99133_00008	144827_99133_00008_cd	306220_63680_00008	306220_63680_00008_cd	306221_63680_00001	306221_63680_00001_cd	306222_63680_00002	306222_63680_00002_cd	323839_00060_00003	323839_00060_00003_cd
USGS	01646000	2022-07-08	24.4	A	22.3	A	23.3	A	306	A	109	A	301	A	7.5	A	7.1	A	7.3	A	9.0	A	7.5	A	8.0	A	1.73	A	0.97	A	1.71	A	1.6	A	585	A	1.1	A	22.9	A
USGS	01646000	2022-07-09	23.1	A	21.9	A	22.7	A	156	A	74	A	112	A	7.1	A	6.6	A	6.8	A	8.4	A	6.7	A	7.6	A	1.12	A:[4]	0.56	A:[4]	0.64	A:[4]	136	A:e	1050	A:e	38.5	A	1130	A
USGS	01646000	2022-07-10	23.0	A	21.2	A	22.0	A	174	A	155	A	160	A	7.1	A	6.9	A	7.1	A	8.3	A	8.0	A	8.2	A	0.96	A	0.76	A	0.86	A	15.1	A	39.3	A	10.7	A	89.3	A
USGS	01646000	2022-07-11	23.4	A	20.7	A	22.0	A	214	A	174	A	196	A	7.1	A	7.0	A	7.1	A	8.3	A:[4]	7.6	A:[4]	8.1	A:[4]	1.28	A:[4]	0.96	A:[4]	1.10	A:[4]	7.9	A:[4]	18.3	A:[4]	5.3	A:[4]	46.4	A
USGS	01646000	2022-07-12	23.9	A	21.4	A	22.6	A	231	A	214	A	223	A	7.2	A	7.1	A	7.2	A	8.3	A	7.5	A	7.9	A	1.55	A	1.28	A	1.42	A	6.4	A	66.6	A	3.9	A	56.1	A
USGS	01646000	2022-07-13	24.0	A	22.0	A	22.9	A	253	A:[4]	205	A:[4]	218	A:[4]	7.3	A:[4]	7.1	A:[4]	7.2	A:[4]	8.2	A:[4]	7.6	A:[4]	7.8	A:[4]	1.44	A:[4]	1.14	A:[4]	1.30	A:[4]	13.3	A:[4]	42.0	A:[4]	10.4	A:[4]	71.7	A
USGS	01646000	2022-07-14	24.9	A	23.0	A	23.6	A	233	A	200	A	213	A	7.3	A	7.1	A	7.3	A	8.2	A	7.6	A	7.8	A	1.32	A	0.87	A	1.09	A	13.1	A	54.5	A	6.5	A	79.0	A
USGS	01646000	2022-07-15	25.0	A	22.6	A	23.7	A	236	A:[4]	222	A:[4]	229	A:[4]	7.3	A:[4]	7.1	A:[4]	7.2	A:[4]	8.4	A:[4]	7.6	A:[4]	7.8	A:[4]	1.34	A:[4]	1.26	A:[4]	1.30	A:[4]	6.6	A:[4]	7.3	A:[4]	3.2	A:[4]	34.5	A
USGS	01646000	2022-07-16	24.1	A	22.4	A	23.4	A	241	A	161	A	233	A	7.4	A	7.2	A	7.3	A	8.6	A	7.6	A	8.1	A	1.86	A	1.13	A	1.39	A	3.3	A	299	A	2.2	A	49.3	A
USGS	01646000	2022-07-17	23.9	A	22.4	A	23.4	A	221	A	160	A	189	A	7.3	A	7.1	A	7.2	A	8.2	A	7.5	A	7.9	A	1.17	A	1.02	A	1.08	A	14.8	A	38.8	A	6.9	A	47.9	A
USGS	01646000	2022-07-18	25.3	A	23.0	A	24.0	A	241	A	141	A	226	A	7.4	A	7.1	A	7.3	A	8.5	A	7.5	A	7.9	A	1.46	A	1.07	A	1.32	A	6.0	A	231	A	3.3	A	50.8	A
USGS	01646000	2022-07-19	25.9	A	23.5	A	24.6	A	235	A	185	A	224	A	7.3	A	7.1	A	7.3	A	8.1	A	7.4	A	7.6	A	1.27	A	1.06	A	1.17	A	10.0	A	31.7	A	5.2	A	42.3	A
USGS	01646000	2022-07-20	26.4	A	23.9	A	25.0	A	253	A	235	A	244	A	7.4	A	7.2	A	7.3	A	8.4	A	7.3	A	7.6	A	1.49	A	1.27	A	1.38	A	2.9	A	5.9	A	2.1	A	29.8	A
USGS	01646000	2022-07-21	26.3	A	24.8	A	25.4	A	267	A	253	A	259	A	7.5	A:[4]	7.2	A:[4]	7.3	A:[4]	8.4	A:[4]	7.1	A:[4]	7.5	A:[4]	1.67	A:[4]	1.49	A:[4]	1.55	A:[4]	3.1	A:[4]	6.4	A:[4]	2.2	A:[4]	27.4	A
USGS	01646000	2022-07-22	26.5	A	24.2	A	25.3	A	278	A:[4]	263	A:[4]	273	A:[4]	7.5	A:[4]	7.3	A:[4]	7.4	A:[4]	8.4	A:[4]	7.3	A:[4]	7.6	A:[4]	1.89	A:[4]	1.52	A:[4]	1.63	A:[4]	2.8	A:[4]	6.3	A:[4]	2.1	A:[4]	43.5	A
USGS	01646000	2022-07-23	27.1	A	24.6	A	25.6	A	283	A	260	A	270	A	7.4	A	7.2	A	7.3	A	8.2	A	7.2	A	7.4	A	1.91	A	1.62	A	1.74	A	2.6	A	3.7	A	2.2	A	25.6	A
USGS	01646000	2022-07-24	27.2	A	24.4	A	25.8	A	283	A	264	A	269	A	7.4	A	7.2	A	7.3	A	8.3	A:[4]	7.1	A:[4]	7.4	A:[4]	1.62	A:[4]	1.49	A:[4]			2.2	A	3.0	A	1.7	A	22.4	A
USGS	01646000	2022-07-25	26.3	A	24.1	A	25.5	A	269	A	181	A	266	A	7.4	A	7.1	A	7.3	A	8.1	A	7.0	A	7.3	A							2.3	A	171	A	1.6	A	78.3	A
USGS	01646000	2022-07-26	24.8	A	23.4	A	24.0	A	228	A	159	A	194	A	7.3	A	7.1	A	7.2	A	7.7	A	7.3	A	7.6	A	1.22	A	0.91	A	1.19	A	12.2	A	63.3	A	5.7	A	60.2	A
USGS	01646000	2022-07-27	24.7	A	23.0	A	24.0	A	235	A	218	A	223	A	7.4	A	7.2	A	7.3	A	8.2	A	7.4	A	7.6	A	1.23	A	1.15	A	1.18	A	3.6	A	6.2	A	2.7	A	28.0	A
USGS	01646000	2022-07-28	25.5	A	23.9	A	24.4	A	236	A	150	A	229	A	7.5	A	7.2	A	7.3	A	8.4	A	7.3	A	7.8	A	1.68	A	1.00	A	1.30	A	3.1	A	219	A	1.7	A	43.4	A
USGS	01646000	2022-07-29	24.8	A	23.7	A	24.3	A	211	A	171	A	181	A	7.4	A	7.2	A	7.3	A	8.1	A	7.5	A	7.7	A	1.14	A:[4]	0.87	A:[4]	0.89	A:[4]	12.7	A	129	A	8.7	A	71.6	A
USGS	01646000	2022-07-30	25.2	A:[4]	23.4	A:[4]			228	A:[4]	201	A:[4]			7.5	A:[4]	7.2	A:[4]			8.5	A:[4]	7.4	A:[4]			1.21	A:[4]	0.90	A:[4]					11.8	A:[4]	3.4	A:[4]	32.3	A
USGS	01646000	2022-07-31																																					25.2	A
USGS	01646000	2022-08-01	24.3	A:[4]	22.4	A:[4]			271	A:[4]	182	A:[4]			7.6	A:[4]	7.4	A:[4]			8.8	A:[4]	7.8	A:[4]			1.77	A:[4]	1.41	A:[4]					279	A:[4]	2.3	A:[4]	32.9	A:e
USGS	01646000	2022-08-02	25.5	A	22.4	A	24.1	A	237	A	155	A	180	A	7.4	A	7.2	A	7.3	A	8.3	A	7.2	A	7.8	A	1.54	A	0.84	A	0.86	A	20.2	A	292	A	13.6	A	93.9	A
USGS	01646000	2022-08-03	25.7	A	23.6	A	24.6	A	225	A	190	A	198	A	7.4	A	7.2	A	7.3	A	8.2	A	7.1	A	7.5	A	1.20	A	0.87	A	1.02	A	5.8	A	14.5	A	3.5	A	27.7	A
USGS	01646000	2022-08-04	26.5	A	23.9	A	24.8	A	251	A	171	A	241	A	7.5	A	7.2	A	7.3	A	8.3	A	7.3	A	7.7	A	1.49	A	1.20	A	1.32	A	3.7	A	334	A	2.4	A	45.2	A
USGS	01646000	2022-08-05	26.4	A	23.8	A	24.7	A	200	A	70	A	174	A	7.4	A	6.7	A	7.2	A	8.2	A	7.0	A	7.6	A	1.32	A:[4]	0.63	A:[4]	0.82	A:[4]	75.4	A:e	1430	A:e	9.6	A	494	A
USGS	01646000	2022-08-06	25.7	A:[4]	23.9	A:[4]	24.8	A:[4]	149	A:[4]	101	A:[4]	135	A:[4]	7.1	A:[4]	6.8	A:[4]	7.0	A:[4]	7.8	A:[4]	7.2	A:[4]	7.6	A:[4]	0.84	A:[4]	0.67	A:[4]	0.75	A:[4]	28.1	A:[4]	134	A:[4]	13.4	A:[4]	117	A
USGS	01646000	2022-08-07	26.2	A	24.1	A	25.0	A	193	A	149	A	161	A	7.2	A	7.0	A	7.1	A	7.8	A	7.1	A	7.5	A	1.04	A	0.84	A	0.91	A	9.3	A	14.1	A	6.2	A	40.7	A
USGS	01646000	2022-08-08	26.7	A	25.3	A	25.8	A	231	A	193	A	214	A	7.2	A	7.0	A	7.1	A	7.7	A	7.0	A	7.2	A	1.37	A	1.04	A	1.21	A	4.8	A	6.5	A	4.1	A	30.0	A
USGS	01646000	2022-08-09	26.8	A	25.2	A	26.0	A	249	A	230	A	238	A	7.3	A	7.1	A	7.2	A	7.7	A	7.1	A	7.3	A	1.46	A	1.30	A	1.36	A	8.4	A	11.9	A	5.3	A	28.7	A
USGS	01646000	2022-08-10	27.0	A	24.4	A	25.6	A	256	A	80	A	246	A	7.4	A	6.5	A	7.3	A	8.0	A	6.4	A	7.2	A	1.53	A	0.68	A	1.42	A	14.3	A	531	A	6.5	A	395	A
USGS	01646000	2022-08-11	25.6	A	24.0	A	24.5	A	147	A	84	A	132	A	7.1	A	6.5	A	7.0	A	7.7	A	6.1	A	7.6	A	0.84	A	0.74	A	0.79	A	47.4	A	244	A	21.7	A	362	A
USGS	01646000	2022-08-12	24.5	A	22.9	A	23.8	A	179	A	147	A	152	A	7.2	A	7.0	A	7.1	A	8.0	A	7.5	A	7.8	A	1.06	A	0.84	A	0.92	A	12.7	A	22.2	A	8.3	A	51.1	A
USGS	01646000	2022-08-13	23.3	A	21.5	A	22.3	A	212	A	179	A	199	A	7.3	A	7.0	A	7.2	A	8.3	A	7.4	A	8.0	A	1.36	A	1.06	A	1.23	A	6.1	A	8.6	A	4.9	A	32.3	A
USGS	01646000	2022-08-14	22.6	A	21.3	A	21.9	A	229	A	212	A	221	A	7.3	A	7.1	A	7.2	A	8.5	A	7.7	A	8.0	A	1.58	A	1.36	A	1.48	A	4.5	A	5.6	A	3.9	A	27.3	A
USGS	01646000	2022-08-15	21.9	A	21.1	A	21.5	A	251	A	229	A	239	A	7.4	A	7.2	A	7.3	A	8.7	A	7.7	A	8.2	A	1.72	A	1.57	A	1.68	A	4.0	A	5.1	A	3.4	A	29.9	A
USGS	01646000	2022-08-16	22.5	A	20.6	A	21.4	A	261	A	251	A	256	A	7.4	A	7.2	A	7.3	A	8.8	A	8.0	A	8.3	A	1.79	A	1.70	A	1.74	A	3.7	A	4.9	A	3.1	A	26.7	A
USGS	01646000	2022-08-17	22.3	A	20.4	A	21.3	A	272	A	261	A	267	A	7.5	A	7.2	A	7.3	A	9.2	A	8.2	A	8.8	A	1.82	A	1.79	A	1.80	A	3.2	A	5.2	A	2.9	A	23.8	A
USGS	01646000	2022-08-18	22.6	A	20.3	A	21.4	A	285	A	272	A	280	A	7.5	A	7.2	A	7.3	A	9.1	A	8.3	A	8.8	A	1.84	A	1.77	A	1.80	A	2.9	A	3.8	A	2.6	A	24.0	A
USGS	01646000	2022-08-19	23.2	A	20.7	A	22.4	A	280	A	277	A	279	A	7.5	A	7.2	A	7.3	A	9.1	A	8.7	A	8.8	A	1.85	A	1.80	A	1.82	A	2.8	A	3.6	A	2.4	A	21.9	A
USGS	01646000	2022-08-20	24.0	A	21.9	A	23.0	A	285	A	277	A	279	A	7.7	A	7.3	A	7.4	A	8.9	A	8.5	A	8.8	A	1.95	A	1.81	A	1.87	A	2.6	A	3.8	A	2.3	A	21.9	A
USGS	01646000	2022-08-21	23.1	A	22.4	A	22.9	A	282	A	280	A	281	A	7.7	A	7.3	A	7.5	A	8.8	A	8.6	A	8.7	A	1.98	A	1.89	A	1.91	A	2.6	A	3.5	A	2.3	A	20.6	A
USGS	01646000	2022-08-22	23.9	A	21.9	A	22.6	A	289	A	129	A	285	A	7.6	A	7.2	A	7.3	A	8.9	A	8.0	A	8.5	A	2.04	A:[4]	1.40	A:[4]	1.98	A:[4]	2.8	A	384	A	2.2	A	43.3	A
USGS	01646000	2022-08-23	23.6	A	21.8	A	22.9	A	249	A	169	A	180	A	7.3	A	7.0	A	7.1	A	8.4	A	7.7	A	8.0	A	1.51	A:[4]	1.15	A:[4]	1.22	A:[4]	16.8	A	113	A	12.8	A	71.5	A
USGS	01646000	2022-08-24	23.6	A	21.6	A	22.6	A	218	A	185	A	200	A	7.3	A	7.0	A	7.1	A	8.5	A	7.7	A	7.9	A	1.44	A:[4]	1.26	A:[4]			6.4	A	13.2	A	4.0	A	24.2	A
USGS	01646000	2022-08-25	23.4	A	21.8	A	22.7	A	248	A	218	A	227	A	7.3	A	7.1	A	7.3	A	8.8	A	7.8	A	8.3	A	1.70	A	1.44	A	1.50	A	4.2	A	18.4	A	2.8	A	27.5	A
USGS	01646000	2022-08-26	24.3	A:[4]	22.5	A:[4]	23.1	A:[4]	256	A:[4]	236	A:[4]	245	A:[4]	7.3	A:[4]	7.2	A:[4]	7.3	A:[4]	8.6	A:[4]	7.7	A:[4]	8.0	A:[4]	1.70	A:[4]	1.43	A:[4]	1.49	A:[4]	4.0	A:[4]	5.6	A:[4]	2.8	A:[4]	25.6	A
USGS	01646000	2022-08-27	24.9	A	22.7	A	23.8	A	250	A	238	A	244	A	7.4	A	7.2	A	7.3	A	8.7	A	7.7	A	7.8	A	1.56	A	1.45	A	1.52	A	2.4	A	3.2	A	2.1	A	21.5	A
USGS	01646000	2022-08-28	25.0	A	23.0	A	23.8	A	265	A	250	A	261	A	7.4	A:[4]	7.2	A:[4]	7.3	A:[4]	8.7	A:[4]	7.6	A:[4]	7.9	A:[4]	1.65	A:[4]	1.47	A:[4]	1.56	A:[4]	2.3	A:[4]	2.8	A:[4]	2.0	A:[4]	20.5	A
USGS	01646000	2022-08-29	25.1	A	23.4	A	24.1	A	270	A:[4]	265	A:[4]	268	A:[4]	7.4	A:[4]	7.3	A:[4]	7.3	A:[4]	8.6	A:[4]	7.6	A:[4]	7.8	A:[4]	1.77	A:[4]	1.65	A:[4]	1.69	A:[4]	2.1	A:[4]	2.9	A:[4]	1.7	A:[4]	19.3	A
USGS	01646000	2022-08-30	25.4	A	23.5	A	24.1	A	277	A	263	A	267	A	7.4	A	7.3	A	7.3	A	8.5	A	7.5	A	7.7	A	1.75	A	1.64	A	1.69	A	2.2	A	3.4	A	2.0	A	18.3	A
USGS	01646000	2022-08-31	24.1	A	22.5	A	23.4	A	298	A	277	A	290	A	7.5	A	7.3	A	7.3	A	8.6	A	7.5	A	7.9	A	1.80	A	1.65	A	1.72	A	2.3	A	4.6	A	1.9	A	19.4	A
USGS	01646000	2022-09-01	23.4	A	21.2	A	22.3	A	299	A	293	A	295	A	7.4	A	7.3	A	7.3	A	8.7	A	7.8	A	8.0	A	1.71	A	1.67	A	1.69	A	2.2	A	2.6	A	2.0	A	16.2	A
USGS	01646000	2022-09-02	23.2	A	21.3	A	22.2	A	293	A	290	A	291	A	7.5	A	7.3	A	7.3	A	9.0	A	7.8	A	8.2	A	1.75	A	1.70	A	1.72	A	2.2	A	2.7	A	1.8	A	14.7	A
USGS	01646000	2022-09-03	23.5	A	21.9	A	22.6	A	293	A	288	A	290	A	7.5	A	7.3	A	7.3	A	9.2	A	7.8	A	8.2	A	1.75	A	1.70	A	1.73	A	2.0	A	2.4	A	1.7	A	14.3	A
USGS	01646000	2022-09-04	23.9	A	21.9	A	23.0	A	298	A	293	A	295	A	7.5	A	7.3	A	7.4	A	9.1	A	7.8	A	8.2	A	1.76	A	1.71	A	1.74	A	2.0	A	2.4	A	1.8	A	14.1	A
USGS	01646000	2022-09-05	24.0	A	22.6	A	23.2	A	299	A	290	A	299	A	7.5	A	7.3	A	7.4	A	9.3	A	7.7	A	8.0	A	1.74	A	1.69	A	1.72	A	2.0	A	3.3	A	1.7	A	13.5	A
USGS	01646000	2022-09-06	24.2	A	21.7	A	23.4	A	293	A	143	A	178	A	7.4	A	7.0	A	7.3	A	8.6	A	7.8	A	8.0	A	1.84	A:[4]	0.67	A:[4]	0.90	A:[4]	24.8	A	182	A	2.4	A	214	A
USGS	01646000	2022-09-07	23.2	A	22.5	A	22.9	A	198	A	164	A	174	A	7.4	A	7.3	A	7.3	A	8.4	A	7.9	A	8.0	A	0.88	A	0.79	A	0.82	A	9.8	A	14.3	A	7.6	A	44.3	A
USGS	01646000	2022-09-08	22.5	A	21.6	A	22.2	A	219	A	198	A	211	A	7.4	A	7.3	A	7.3	A	8.7	A	7.8	A	8.1	A	1.12	A	0.87	A	1.00	A	5.9	A	9.2	A	5.0	A	29.7	A
USGS	01646000	2022-09-09	22.3	A	20.8	A	21.4	A	238	A	219	A	230	A	7.4	A	7.3	A	7.3	A	8.7	A	7.9	A	8.2	A	1.28	A	1.12	A	1.21	A	4.6	A	5.6	A	4.1	A	22.5	A
USGS	01646000	2022-09-10	21.4	A	20.0	A	20.9	A	248	A	238	A	247	A	7.4	A	7.3	A	7.3	A	9.1	A	8.1	A	8.4	A	1.46	A	1.28	A	1.39	A	4.1	A	5.7	A	3.7	A	19.2	A
USGS	01646000	2022-09-11	22.1	A	20.0	A	21.1	A	251	A	151	A	194	A	7.4	A	7.2	A	7.3	A	8.9	A	8.1	A	8.3	A	1.77	A	0.77	A	1.10	A	23.8	A	120	A	4.1	A	134	A
USGS	01646000	2022-09-12	23.0	A	21.8	A	22.2	A	174	A	130	A	164	A	7.4	A	7.2	A	7.3	A	8.4	A	8.0	A	8.2	A	1.23	A	0.80	A	0.84	A	12.8	A	154	A	8.4	A	64.2	A
USGS	01646000	2022-09-13	22.6	A	21.6	A	22.1	A	203	A	165	A	180	A	7.4	A	7.3	A	7.3	A	8.4	A	8.0	A	8.1	A	1.13	A	0.91	A	1.06	A	9.3	A	46.1	A	7.2	A	68.2	A
USGS	01646000	2022-09-14	21.6	A	20.0	A	20.7	A	215	A	202	A	204	A	7.3	A	7.3	A	7.3	A	8.7	A	8.0	A	8.3	A	1.20	A	1.09	A	1.12	A			9.0	A:[4]	4.5	A:[4]	28.6	A
USGS	01646000	2022-09-15	21.0	A	19.6	A	20.2	A	231	A	214	A	220	A	7.4	A	7.3	A	7.3	A	8.9	A	8.2	A	8.5	A	1.38	A	1.20	A	1.28	A	3.2	A	5.1	A	2.7	A	23.3	A
USGS	01646000	2022-09-16	20.4	A	18.6	A	19.5	A	243	A	231	A	237	A	7.4	A	7.3	A	7.3	A	9.3	A	8.4	A	8.7	A	1.55	A	1.37	A	1.46	A	2.6	A	3.4	A	2.2	A	20.2	A
USGS	01646000	2022-09-17	20.5	A	18.5	A	19.5	A	258	A	242	A	248	A	7.5	A	7.3	A	7.3	A	9.5	A	8.6	A	8.8	A	1.61	A	1.54	A	1.56	A	2.5	A	3.5	A	2.1	A	18.6	A
USGS	01646000	2022-09-18	20.5	A	18.5	A	19.4	A	265	A	257	A	261	A	7.5	A	7.3	A	7.3	A	9.4	A	8.5	A	8.7	A	1.66	A	1.61	A	1.64	A	2.4	A	3.1	A	2.1	A	17.6	A
USGS	01646000	2022-09-19	20.9	A	19.4	A	20.4	A	270	A	265	A	267	A	7.5	A	7.3	A	7.3	A	9.5	A	8.4	A	8.5	A	1.72	A	1.66	A	1.69	A	2.3	A	3.9	A	2.0	A	16.9	A
USGS	01646000	2022-09-20	21.3	A	19.8	A	20.4	A	280	A	270	A	274	A	7.5	A	7.3	A	7.3	A	9.1	A:[4]	8.3	A:[4]			1.75	A	1.72	A	1.74	A	2.4	A	2.9	A	2.1	A	16.2	A
USGS	01646000	2022-09-21	21.2	A	19.3	A	20.3	A	292	A	280	A	287	A	7.5	A	7.3	A	7.3	A							1.78	A	1.73	A	1.76	A	2.6	A	2.9	A	2.3	A	15.3	A
USGS	01646000	2022-09-22	20.6	A	18.9	A	20.3	A	294	A	290	A	291	A	7.4	A	7.3	A	7.4	A							1.84	A	1.77	A	1.81	A	2.4	A	3.0	A	2.0	A	15.1	A
USGS	01646000	2022-09-23	19.0	A	16.3	A	17.6	A	303	A	293	A	295	A	7.5	A	7.3	A	7.4	A							1.86	A:[4]	1.80	A:[4]	1.83	A:[4]			3.4	A:[4]	2.2	A:[4]	14.1	A
USGS	01646000	2022-09-24	17.0	A	15.2	A	16.0	A	305	A	299	A	303	A	7.6	A	7.4	A	7.5	A																			13.0	A
USGS	01646000	2022-09-25	17.4	A	15.8	A	16.6	A	305	A	299	A	301	A	7.5	A	7.4	A	7.4	A							1.91	A:[4]	1.89	A:[4]									13.3	A
USGS	01646000	2022-09-26	17.7	A	15.9	A	16.6	A	306	A	301	A	303	A	7.5	A	7.4	A	7.4	A							1.93	A	1.89	A	1.91	A							13.9	A
USGS	01646000	2022-09-27	17.1	A	15.8	A	16.3	A	315	A	306	A	307	A	7.5	A	7.4	A	7.5	A	10.0	A:[4]	9.1	A:[4]			1.95	A	1.91	A	1.93	A							13.4	A
USGS	01646000	2022-09-28	16.2	A	14.8	A	15.4	A	318	A	309	A	312	A	7.6	A	7.4	A	7.5	A	10.2	A	9.1	A	9.5	A	1.95	A	1.90	A	1.92	A	1.7	A	2.3	A	1.5	A	12.5	A
USGS	01646000	2022-09-29	15.9	A	14.3	A	15.0	A	312	A	309	A	310	A	7.5	A	7.4	A	7.4	A	10.4	A	9.4	A	9.6	A	2.00	A	1.93	A	1.95	A	1.8	A	2.1	A	1.5	A	11.9	A
USGS	01646000	2022-09-30	15.1	A	14.4	A	14.7	A	312	A	296	A	311	A	7.5	A	7.4	A	7.4	A	10.4	A	9.4	A	9.6	A	2.03	A	1.98	A	2.00	A	1.9	A	3.3	A	1.6	A	12.2	A
USGS	01646000	2022-10-01	15.1	A	13.9	A	14.7	A	297	A	171	A	194	A	7.5	A	7.3	A	7.4	A	10.1	A	9.5	A	9.7	A	2.37	A	1.03	A	1.15	A	17.0	A	67.3	A	3.2	A	128	A
USGS	01646000	2022-10-02	15.3	A	14.9	A	15.1	A	209	A	157	A	172	A	7.5	A	7.4	A	7.4	A	9.8	A	9.5	A	9.7	A	1.18	A	0.86	A	1.04	A	16.8	A	25.4	A	7.6	A	119	A
USGS	01646000	2022-10-03	14.9	A	13.0	A	13.9	A	192	A	156	A	176	A	7.5	A	7.4	A	7.5	A	10.3	A	9.8	A	10.1	A	1.54	A	0.85	A	0.96	A	8.1	A	16.1	A	5.8	A	80.9	A
USGS	01646000	2022-10-04	13.0	A	12.7	A	12.8	A	205	A	169	A	187	A	7.5	A	7.4	A	7.5	A	10.3	A	10.1	A	10.2	A	1.37	A	0.99	A	1.12	A	7.9	A	12.3	A	5.6	A	66.5	A
USGS	01646000	2022-10-05	14.0	A	12.5	A	13.1	A	236	A	205	A	218	A	7.6	A	7.4	A	7.5	A	10.4	A	9.9	A	10.0	A	1.45	A	1.22	A	1.39	A	4.4	A	6.0	A	4.0	A	42.1	A
USGS	01646000	2022-10-06	14.9	A	13.1	A	13.9	A	240	A	226	A	230	A	7.5	A	7.4	A	7.4	A	10.1	A	9.6	A	9.9	A	1.48	A	1.36	A	1.38	A	3.8	A	4.3	A	3.4	A	31.7	A
USGS	01646000	2022-10-07	15.6	A	14.0	A	14.8	A	253	A	239	A	242	A	7.5	A	7.4	A	7.4	A	10.0	A	9.5	A	9.6	A	1.68	A	1.48	A	1.57	A	3.2	A	4.2	A	2.9	A	24.5	A
